name,node_id,osm_node_id,railway,level_crossing,access,description,x_coord,y_coord,geometry
,15404,1782299890,,,,,-94.7085512,39.0869485,POINT (-94.7085512 39.0869485)
,15405,1782299891,,,,,-94.703477,39.0869006,POINT (-94.703477 39.0869006)
,15406,1782299892,,,,,-94.7052313,39.0869725,POINT (-94.7052313 39.0869725)
,15407,1782299893,,,,,-94.7044857,39.0869738,POINT (-94.7044857 39.0869738)
,15408,1782299894,,,,,-94.7068948,39.0869874,POINT (-94.7068948 39.0869874)
,15409,1782299895,,,,,-94.7071502,39.087005,POINT (-94.7071502 39.087005)
,15410,1782299896,,,,,-94.7081811,39.087005,POINT (-94.7081811 39.087005)
,15411,1782299897,,,,,-94.7062185,39.0870255,POINT (-94.7062185 39.0870255)
,15412,1782299898,switch,,,,-94.7051129,39.0870185,POINT (-94.7051129 39.0870185)
,15413,1782299899,,,,,-94.7036423,39.0869948,POINT (-94.7036423 39.0869948)
,15414,1782299900,switch,,,,-94.7044885,39.0870577,POINT (-94.7044885 39.0870577)
,15415,1782299901,,,,,-94.7065946,39.0870565,POINT (-94.7065946 39.0870565)
,15416,1782299902,,,,,-94.7059635,39.0870715,POINT (-94.7059635 39.0870715)
,15417,1782299903,,,,,-94.7070825,39.0871084,POINT (-94.7070825 39.0871084)
,15418,1782299904,,,,,-94.7061533,39.0871299,POINT (-94.7061533 39.0871299)
,15419,1811402004,,,,,-94.3924722,39.0552716,POINT (-94.3924722 39.0552716)
,15420,1948243664,,,,,-94.5645301,39.0884003,POINT (-94.5645301 39.0884003)
,15421,2014865274,,,,,-94.5399405,39.0941563,POINT (-94.5399405 39.0941563)
,15422,2014865280,switch,,,,-94.5392288,39.094377,POINT (-94.5392288 39.094377)
,15423,2014865294,,,,,-94.5393094,39.0944412,POINT (-94.5393094 39.0944412)
,15424,2016752321,,,,,-94.4458037,39.0845535,POINT (-94.4458037 39.0845535)
,15425,2016752340,,,,,-94.4517837,39.0948747,POINT (-94.4517837 39.0948747)
,15426,2016752341,,,,,-94.4519085,39.0950275,POINT (-94.4519085 39.0950275)
,15427,2016752342,,,,,-94.4521918,39.0952771,POINT (-94.4521918 39.0952771)
,15428,2016752345,,,,,-94.4525462,39.0956253,POINT (-94.4525462 39.0956253)
,15429,2016752346,,,,,-94.4525111,39.0956572,POINT (-94.4525111 39.0956572)
,15430,2016752358,,,,,-94.4590748,39.1031328,POINT (-94.4590748 39.1031328)
,15431,2016752359,,,,,-94.4590152,39.10315,POINT (-94.4590152 39.10315)
,15432,2017174457,,,,,-94.435622,39.1800383,POINT (-94.435622 39.1800383)
,15433,2017174458,,,,,-94.4353866,39.1718758,POINT (-94.4353866 39.1718758)
,15434,2017174459,,,,,-94.4227159,39.1837672,POINT (-94.4227159 39.1837672)
,15435,2017174461,,,,,-94.4238746,39.1848462,POINT (-94.4238746 39.1848462)
,15436,2017174463,,,,,-94.4262477,39.1855934,POINT (-94.4262477 39.1855934)
,15437,2017174466,switch,,,,-94.4341463,39.1725007,POINT (-94.4341463 39.1725007)
,15438,2017174467,,,,,-94.4230592,39.1827942,POINT (-94.4230592 39.1827942)
,15439,2017174469,,,,,-94.4264616,39.1874415,POINT (-94.4264616 39.1874415)
,15440,2017174470,switch,,,,-94.4254591,39.1863747,POINT (-94.4254591 39.1863747)
,15441,2017174472,,,,,-94.4348917,39.1802083,POINT (-94.4348917 39.1802083)
,15442,2017174473,,,,,-94.4274674,39.1862693,POINT (-94.4274674 39.1862693)
,15443,2017174474,,,,,-94.4332288,39.173139,POINT (-94.4332288 39.173139)
,15444,2017174475,,,,,-94.4419473,39.1622363,POINT (-94.4419473 39.1622363)
,15445,2017174477,,,,,-94.4354269,39.1731411,POINT (-94.4354269 39.1731411)
,15446,2017174479,switch,,,,-94.4345304,39.1723293,POINT (-94.4345304 39.1723293)
,15447,2017174483,,,,,-94.4276351,39.1860473,POINT (-94.4276351 39.1860473)
,15448,2017174484,switch,,,,-94.4348559,39.1721383,POINT (-94.4348559 39.1721383)
,15449,2017174485,,,,,-94.4300651,39.1776761,POINT (-94.4300651 39.1776761)
,15450,2017174487,,,,,-94.4265202,39.1883761,POINT (-94.4265202 39.1883761)
,15451,2017174488,,,,,-94.4280132,39.1854062,POINT (-94.4280132 39.1854062)
,15452,2017174489,,,,,-94.4327178,39.1758879,POINT (-94.4327178 39.1758879)
,15453,2017174490,,,,,-94.4381118,39.1705523,POINT (-94.4381118 39.1705523)
,15454,2017174491,,,,,-94.42608,39.1849453,POINT (-94.42608 39.1849453)
,15455,2017174492,,,,,-94.4235983,39.1806701,POINT (-94.4235983 39.1806701)
,15456,2017174494,,,,,-94.4337839,39.1728107,POINT (-94.4337839 39.1728107)
,15457,2017174495,,,,,-94.4353431,39.1801439,POINT (-94.4353431 39.1801439)
,15458,2017174496,,,,,-94.4228822,39.1842648,POINT (-94.4228822 39.1842648)
,15459,2017174498,,,,,-94.4229948,39.1844117,POINT (-94.4229948 39.1844117)
,15460,2017174499,,,,,-94.4266259,39.1878713,POINT (-94.4266259 39.1878713)
,15461,2017174500,,,,,-94.4261605,39.1854078,POINT (-94.4261605 39.1854078)
,15462,2017174501,switch,,,,-94.4359935,39.179935,POINT (-94.4359935 39.179935)
,15463,2017174502,switch,,,,-94.4232154,39.180867,POINT (-94.4232154 39.180867)
,15464,2017174504,,,,,-94.4262836,39.1888923,POINT (-94.4262836 39.1888923)
,15465,2017174505,,,,,-94.427796,39.1855871,POINT (-94.427796 39.1855871)
,15466,2017174507,switch,,,,-94.4335128,39.1728191,POINT (-94.4335128 39.1728191)
,15467,2017174508,,,,,-94.4349521,39.1731619,POINT (-94.4349521 39.1731619)
,15468,2017174509,,,,,-94.4238102,39.1833584,POINT (-94.4238102 39.1833584)
,15469,2017174510,,,,,-94.4241294,39.183032,POINT (-94.4241294 39.183032)
,15470,2017174512,switch,,,,-94.4272793,39.1866509,POINT (-94.4272793 39.1866509)
,15471,2017174513,,,,,-94.4361906,39.1715699,POINT (-94.4361906 39.1715699)
,15472,2017174517,,,,,-94.4419768,39.1652842,POINT (-94.4419768 39.1652842)
,15473,2017174518,switch,,,,-94.4251909,39.1861645,POINT (-94.4251909 39.1861645)
,15474,2017174520,,,,,-94.4395655,39.170519,POINT (-94.4395655 39.170519)
,15475,2017174521,,,,,-94.4388601,39.1704296,POINT (-94.4388601 39.1704296)
,15476,2017174522,switch,,,,-94.4260192,39.1867531,POINT (-94.4260192 39.1867531)
,15477,2017174523,,,,,-94.4264113,39.1872352,POINT (-94.4264113 39.1872352)
,15478,2017174525,,,,,-94.4298138,39.1786449,POINT (-94.4298138 39.1786449)
,15479,2017174526,switch,,,,-94.4364776,39.1798295,POINT (-94.4364776 39.1798295)
,15480,2017174527,,,,,-94.4265541,39.1875272,POINT (-94.4265541 39.1875272)
,15481,2017174528,switch,,,,-94.4371173,39.1710309,POINT (-94.4371173 39.1710309)
,15482,2017174530,,,,,-94.4327239,39.1792807,POINT (-94.4327239 39.1792807)
,15483,2017174531,,,,,-94.4257575,39.1895103,POINT (-94.4257575 39.1895103)
,15484,2017174532,switch,,,,-94.4238983,39.1851491,POINT (-94.4238983 39.1851491)
,15485,2017174533,,,,,-94.4274875,39.1860777,POINT (-94.4274875 39.1860777)
,15486,2017174534,,,,,-94.4341743,39.1738939,POINT (-94.4341743 39.1738939)
,15487,2017174536,switch,,,,-94.4243059,39.1798451,POINT (-94.4243059 39.1798451)
,15488,2017174539,,,,,-94.433035,39.1730642,POINT (-94.433035 39.1730642)
,15489,2017174540,switch,,,,-94.4265547,39.1885984,POINT (-94.4265547 39.1885984)
,15490,2017174541,,,,,-94.4419508,39.165186,POINT (-94.4419508 39.165186)
,15491,2017174543,,,,,-94.4385024,39.1704611,POINT (-94.4385024 39.1704611)
,15492,2017174544,,,,,-94.4265809,39.1883354,POINT (-94.4265809 39.1883354)
,15493,2017174545,,,,,-94.4260693,39.1868562,POINT (-94.4260693 39.1868562)
,15494,2017174546,,,,,-94.4330853,39.1749266,POINT (-94.4330853 39.1749266)
,15495,2017174550,,,,,-94.4238125,39.1820878,POINT (-94.4238125 39.1820878)
,15496,2017174553,,,,,-94.4349287,39.1803925,POINT (-94.4349287 39.1803925)
,15497,2017174554,,,,,-94.426412,39.1841027,POINT (-94.426412 39.1841027)
,15498,2017174555,,,,,-94.4239216,39.1802335,POINT (-94.4239216 39.1802335)
,15499,2017174557,,,,,-94.4239229,39.1819862,POINT (-94.4239229 39.1819862)
,15500,2017174558,,,,,-94.4263766,39.1886928,POINT (-94.4263766 39.1886928)
,15501,2017174559,,,,,-94.4351151,39.1802629,POINT (-94.4351151 39.1802629)
,15502,2017174560,,,,,-94.4230211,39.181197,POINT (-94.4230211 39.181197)
,15503,2017174561,,,,,-94.4364501,39.1714631,POINT (-94.4364501 39.1714631)
,15504,2017174562,,,,,-94.4350996,39.1736319,POINT (-94.4350996 39.1736319)
,15505,2017174563,,,,,-94.4359936,39.1719667,POINT (-94.4359936 39.1719667)
,15506,2017174565,switch,,,,-94.4243839,39.1855887,POINT (-94.4243839 39.1855887)
,15507,2017174566,switch,,,,-94.4246236,39.1857776,POINT (-94.4246236 39.1857776)
,15508,2017174567,,,,,-94.422732,39.18342,POINT (-94.422732 39.18342)
,15509,2017174568,,,,,-94.4277444,39.1859402,POINT (-94.4277444 39.1859402)
,15510,2017174569,,,,,-94.4324798,39.1794008,POINT (-94.4324798 39.1794008)
,15511,2017174571,level_crossing,,,,-94.4232617,39.1826106,POINT (-94.4232617 39.1826106)
,15512,2017174572,,,,,-94.43228,39.1795302,POINT (-94.43228 39.1795302)
,15513,2017174573,,,,,-94.4228393,39.1831185,POINT (-94.4228393 39.1831185)
,15514,2017174574,,,,,-94.4261826,39.1844749,POINT (-94.4261826 39.1844749)
,15515,2017174575,,,,,-94.4352203,39.1729013,POINT (-94.4352203 39.1729013)
,15516,2017174576,,,,,-94.4365252,39.1713387,POINT (-94.4365252 39.1713387)
,15517,2017174578,switch,,,,-94.4355932,39.1723313,POINT (-94.4355932 39.1723313)
,15518,2017174580,,,,,-94.4236117,39.1842981,POINT (-94.4236117 39.1842981)
,15519,2017174581,,,,,-94.4274207,39.1864542,POINT (-94.4274207 39.1864542)
,15520,2017174582,,,,,-94.4262416,39.1870182,POINT (-94.4262416 39.1870182)
,15521,2017174583,switch,,,,-94.4403621,39.1708601,POINT (-94.4403621 39.1708601)
,15522,2017174585,,,,,-94.4229278,39.1829571,POINT (-94.4229278 39.1829571)
,15523,2017174586,switch,,,,-94.4258978,39.1892736,POINT (-94.4258978 39.1892736)
,15524,2017174589,,,,,-94.434639,39.1803239,POINT (-94.434639 39.1803239)
,15525,2017174590,,,,,-94.4227078,39.1835995,POINT (-94.4227078 39.1835995)
,15526,2017174591,,,,,-94.424263,39.181719,POINT (-94.424263 39.181719)
,15527,2017174592,,,,,-94.4266614,39.1838698,POINT (-94.4266614 39.1838698)
,15528,2017174593,,,,,-94.4297755,39.1779245,POINT (-94.4297755 39.1779245)
,15529,2017174595,,,,,-94.426279,39.1871403,POINT (-94.426279 39.1871403)
,15530,2017174598,,,,,-94.4264883,39.1887318,POINT (-94.4264883 39.1887318)
,15531,2017174599,,,,,-94.4353384,39.1727578,POINT (-94.4353384 39.1727578)
,15532,2017174600,,,,,-94.4266205,39.1881031,POINT (-94.4266205 39.1881031)
,15533,2017174602,,,,,-94.4236493,39.1844644,POINT (-94.4236493 39.1844644)
,15534,2017174603,,,,,-94.4359117,39.1721108,POINT (-94.4359117 39.1721108)
,15535,2017174604,,,,,-94.4233033,39.1846661,POINT (-94.4233033 39.1846661)
,15536,2017174605,switch,,,,-94.4322779,39.1755888,POINT (-94.4322779 39.1755888)
,15537,2017174606,,,,,-94.4278624,39.185839,POINT (-94.4278624 39.185839)
,15538,2017174608,,,,,-94.4235742,39.1840257,POINT (-94.4235742 39.1840257)
,15539,2017174609,,,,,-94.4237029,39.1806714,POINT (-94.4237029 39.1806714)
,15540,2017174611,,,,,-94.4362191,39.1716782,POINT (-94.4362191 39.1716782)
,15541,2017174612,,,,,-94.434413,39.1742952,POINT (-94.434413 39.1742952)
,15542,2017174613,switch,,,,-94.4228433,39.1813178,POINT (-94.4228433 39.1813178)
,15543,2017174614,,,,,-94.4227964,39.1840881,POINT (-94.4227964 39.1840881)
,15544,2017174616,,,,,-94.426314,39.1842353,POINT (-94.426314 39.1842353)
,15545,2017174617,,,,,-94.42664,39.1883001,POINT (-94.42664 39.1883001)
,15546,2017174618,,,,,-94.4398042,39.1706015,POINT (-94.4398042 39.1706015)
,15547,2017174620,,,,,-94.432628,39.1752821,POINT (-94.432628 39.1752821)
,15548,2017174621,,,,,-94.4344459,39.1804448,POINT (-94.4344459 39.1804448)
,15549,2017174622,,,,,-94.4278014,39.1837402,POINT (-94.4278014 39.1837402)
,15550,2017174623,,,,,-94.4260847,39.1850804,POINT (-94.4260847 39.1850804)
,15551,2017174624,,,,,-94.4353705,39.1732659,POINT (-94.4353705 39.1732659)
,15552,2017174625,,,,,-94.4238371,39.1806766,POINT (-94.4238371 39.1806766)
,15553,2017174626,,,,,-94.4236091,39.1837742,POINT (-94.4236091 39.1837742)
,15554,2017174629,switch,,,,-94.4253348,39.1861614,POINT (-94.4253348 39.1861614)
,15555,2017174630,,,,,-94.4273121,39.1840491,POINT (-94.4273121 39.1840491)
,15556,2017174631,,,,,-94.4239443,39.1831962,POINT (-94.4239443 39.1831962)
,15557,2017174632,,,,,-94.435274,39.1734198,POINT (-94.435274 39.1734198)
,15558,2017174633,,,,,-94.4328064,39.1798779,POINT (-94.4328064 39.1798779)
,15559,2017174635,,,,,-94.4335493,39.1751082,POINT (-94.4335493 39.1751082)
,15560,2017174636,,,,,-94.4256623,39.1810766,POINT (-94.4256623 39.1810766)
,15561,2017174637,,,,,-94.4235876,39.1848948,POINT (-94.4235876 39.1848948)
,15562,2017174638,,,,,-94.4265246,39.1839842,POINT (-94.4265246 39.1839842)
,15563,2017174640,,,,,-94.4236305,39.1808219,POINT (-94.4236305 39.1808219)
,15564,2017174641,,,,,-94.4422001,39.1662324,POINT (-94.4422001 39.1662324)
,15565,2017174642,,,,,-94.4261062,39.1847208,POINT (-94.4261062 39.1847208)
,15566,2017174643,,,,,-94.4266118,39.1877601,POINT (-94.4266118 39.1877601)
,15567,2017174644,,,,,-94.4231611,39.1845226,POINT (-94.4231611 39.1845226)
,15568,2017174645,,,,,-94.4259252,39.1808971,POINT (-94.4259252 39.1808971)
,15569,2017174648,switch,,,,-94.4324635,39.1754221,POINT (-94.4324635 39.1754221)
,15570,2017174649,switch,,,,-94.4252686,39.1899585,POINT (-94.4252686 39.1899585)
,15571,2017174651,,,,,-94.4352096,39.1735154,POINT (-94.4352096 39.1735154)
,15572,2017174653,,,,,-94.4262442,39.1888759,POINT (-94.4262442 39.1888759)
,15573,2017174654,,,,,-94.4256604,39.186472,POINT (-94.4256604 39.186472)
,15574,2017174658,,,,,-94.4237137,39.1835392,POINT (-94.4237137 39.1835392)
,15575,2017174660,switch,,,,-94.4348456,39.1731691,POINT (-94.4348456 39.1731691)
,15576,2017174661,,,,,-94.4332831,39.1791264,POINT (-94.4332831 39.1791264)
,15577,2017174662,,,,,-94.4261069,39.186952,POINT (-94.4261069 39.186952)
,15578,2017174663,,,,,-94.4265581,39.1877682,POINT (-94.4265581 39.1877682)
,15579,2017174666,,,,,-94.4329069,39.1797862,POINT (-94.4329069 39.1797862)
,15580,2017174667,,,,,-94.4265709,39.1878703,POINT (-94.4265709 39.1878703)
,15581,2017174668,switch,,,,-94.4306148,39.1771636,POINT (-94.4306148 39.1771636)
,15582,2017174670,,,,,-94.432976,39.1791922,POINT (-94.432976 39.1791922)
,15583,2017174671,,,,,-94.4360967,39.171657,POINT (-94.4360967 39.171657)
,15584,2017174672,switch,,,,-94.433809,39.1727011,POINT (-94.433809 39.1727011)
,15585,2017174673,,,,,-94.4267097,39.1794621,POINT (-94.4267097 39.1794621)
,15586,2017174674,,,,,-94.4234025,39.1807159,POINT (-94.4234025 39.1807159)
,15587,2017174675,,,,,-94.4264951,39.1796388,POINT (-94.4264951 39.1796388)
,15588,2017174678,switch,,,,-94.4225905,39.1814517,POINT (-94.4225905 39.1814517)
,15589,2017174680,,,,,-94.4419397,39.165004,POINT (-94.4419397 39.165004)
,15590,2017174681,,,,,-94.4270262,39.1792147,POINT (-94.4270262 39.1792147)
,15591,2017174682,,,,,-94.435909,39.1718548,POINT (-94.435909 39.1718548)
,15592,2017174683,,,,,-94.4378999,39.1706292,POINT (-94.4378999 39.1706292)
,15593,2017174684,,,,,-94.4261088,39.1890411,POINT (-94.4261088 39.1890411)
,15594,2017174685,,,,,-94.4265977,39.1882398,POINT (-94.4265977 39.1882398)
,15595,2017174686,,,,,-94.4265689,39.1881024,POINT (-94.4265689 39.1881024)
,15596,2017174687,,,,,-94.4393295,39.170465,POINT (-94.4393295 39.170465)
,15597,2017174690,,,,,-94.4265997,39.1795445,POINT (-94.4265997 39.1795445)
,15598,2017174693,,,,,-94.42539,39.1790982,POINT (-94.42539 39.1790982)
,15599,2017174694,,,,,-94.4331236,39.1731427,POINT (-94.4331236 39.1731427)
,15600,2017174695,,,,,-94.427399,39.1776303,POINT (-94.427399 39.1776303)
,15601,2017174697,switch,,,,-94.435628,39.1727055,POINT (-94.435628 39.1727055)
,15602,2017174698,,,,,-94.4265474,39.1882386,POINT (-94.4265474 39.1882386)
,15603,2017174701,,,,,-94.4296521,39.1787919,POINT (-94.4296521 39.1787919)
,15604,2017174702,,,,,-94.427619,39.1858074,POINT (-94.427619 39.1858074)
,15605,2017174703,,,,,-94.4264978,39.1875309,POINT (-94.4264978 39.1875309)
,15606,2017174704,,,,,-94.4227776,39.1832558,POINT (-94.4227776 39.1832558)
,15607,2017174711,,,,,-94.4262281,39.1890687,POINT (-94.4262281 39.1890687)
,15608,2017174713,switch,,,,-94.436102,39.1799351,POINT (-94.436102 39.1799351)
,15609,2017174714,,,,,-94.4328949,39.1732007,POINT (-94.4328949 39.1732007)
,15610,2017174715,,,,,-94.4263637,39.1872555,POINT (-94.4263637 39.1872555)
,15611,2017174716,,,,,-94.4343891,39.172536,POINT (-94.4343891 39.172536)
,15612,2017174717,switch,,,,-94.4332554,39.1794724,POINT (-94.4332554 39.1794724)
,15613,2017174718,,,,,-94.4366151,39.17133,POINT (-94.4366151 39.17133)
,15614,2017174719,,,,,-94.4391122,39.1704338,POINT (-94.4391122 39.1704338)
,15615,2017174720,,,,,-94.4287932,39.1763779,POINT (-94.4287932 39.1763779)
,15616,2017174721,,,,,-94.42274,39.1839384,POINT (-94.42274 39.1839384)
,15617,2017174722,,,,,-94.4383102,39.1704971,POINT (-94.4383102 39.1704971)
,15618,2017174723,,,,,-94.4264336,39.1888161,POINT (-94.4264336 39.1888161)
,15619,2017174724,,,,,-94.4364018,39.1714146,POINT (-94.4364018 39.1714146)
,15620,2017174726,,,,,-94.4376298,39.1707625,POINT (-94.4376298 39.1707625)
,15621,2017174728,,,,,-94.4352666,39.1800926,POINT (-94.4352666 39.1800926)
,15622,2017174729,,,,,-94.4237485,39.1846591,POINT (-94.4237485 39.1846591)
,15623,2017174733,,,,,-94.4421431,39.1658041,POINT (-94.4421431 39.1658041)
,15624,2017174737,level_crossing,,,,-94.4238951,39.1850752,POINT (-94.4238951 39.1850752)
,15625,2017265210,,,,,-94.4336995,39.1742289,POINT (-94.4336995 39.1742289)
,15626,2017265211,,,,,-94.4238612,39.1821497,POINT (-94.4238612 39.1821497)
,15627,2017265216,,,,,-94.4292272,39.1789383,POINT (-94.4292272 39.1789383)
,15628,2017265235,switch,,,,-94.4249735,39.1815116,POINT (-94.4249735 39.1815116)
,15629,2017265237,,,,,-94.4272622,39.1796264,POINT (-94.4272622 39.1796264)
,15630,2017265239,,,,,-94.4307276,39.1770305,POINT (-94.4307276 39.1770305)
,15631,2017265243,,,,,-94.4473144,39.1732118,POINT (-94.4473144 39.1732118)
,15632,2017265247,,,,,-94.4418615,39.1673604,POINT (-94.4418615 39.1673604)
,15633,2017265249,,,,,-94.4339141,39.1746874,POINT (-94.4339141 39.1746874)
,15634,2017265253,,,,,-94.4419473,39.1677222,POINT (-94.4419473 39.1677222)
,15635,2017265257,,,,,-94.4323834,39.1757839,POINT (-94.4323834 39.1757839)
,15636,2017265261,,,,,-94.4351962,39.173419,POINT (-94.4351962 39.173419)
,15637,2017265273,,,,,-94.4233824,39.1837503,POINT (-94.4233824 39.1837503)
,15638,2017265275,switch,,,,-94.4233415,39.1826211,POINT (-94.4233415 39.1826211)
,15639,2017265277,,,,,-94.4350701,39.1735945,POINT (-94.4350701 39.1735945)
,15640,2017265285,,,,,-94.445984,39.1734468,POINT (-94.445984 39.1734468)
,15641,2017265287,,,,,-94.4294268,39.1788979,POINT (-94.4294268 39.1788979)
,15642,2017265291,,,,,-94.4454466,39.1733327,POINT (-94.4454466 39.1733327)
,15643,2017265293,,,,,-94.4257039,39.1806867,POINT (-94.4257039 39.1806867)
,15644,2017265295,,,,,-94.4238196,39.1830413,POINT (-94.4238196 39.1830413)
,15645,2017265299,switch,,,,-94.437442,39.1708633,POINT (-94.437442 39.1708633)
,15646,2017265301,,,,,-94.4235527,39.184639,POINT (-94.4235527 39.184639)
,15647,2017265303,,,,,-94.4234454,39.1835704,POINT (-94.4234454 39.1835704)
,15648,2017265305,,,,,-94.4296261,39.1784162,POINT (-94.4296261 39.1784162)
,15649,2017265307,,,,,-94.4255416,39.1811402,POINT (-94.4255416 39.1811402)
,15650,2017265319,switch,,,,-94.4450873,39.173137,POINT (-94.4450873 39.173137)
,15651,2017265324,,,,,-94.424517,39.1855638,POINT (-94.424517 39.1855638)
,15652,2017265325,level_crossing,,,,-94.4232523,39.1843434,POINT (-94.4232523 39.1843434)
,15653,2017265326,,,,,-94.4327044,39.1754784,POINT (-94.4327044 39.1754784)
,15654,2017265327,,,,,-94.4237505,39.1849011,POINT (-94.4237505 39.1849011)
,15655,2017265328,,,,,-94.423508,39.1846651,POINT (-94.423508 39.1846651)
,15656,2017265332,,,,,-94.4237727,39.1833215,POINT (-94.4237727 39.1833215)
,15657,2017265336,,,,,-94.4296756,39.1785684,POINT (-94.4296756 39.1785684)
,15658,2017265339,,,,,-94.4429904,39.1598983,POINT (-94.4429904 39.1598983)
,15659,2017265343,,,,,-94.4471159,39.1733054,POINT (-94.4471159 39.1733054)
,15660,2017265346,,,,,-94.4260955,39.1800412,POINT (-94.4260955 39.1800412)
,15661,2017265349,,,,,-94.4233503,39.1839688,POINT (-94.4233503 39.1839688)
,15662,2017265352,,,,,-94.4240852,39.1851063,POINT (-94.4240852 39.1851063)
,15663,2017265355,,,,,-94.4245827,39.1816507,POINT (-94.4245827 39.1816507)
,15664,2017265358,,,,,-94.4251232,39.1809511,POINT (-94.4251232 39.1809511)
,15665,2017265361,,,,,-94.4231966,39.1838154,POINT (-94.4231966 39.1838154)
,15666,2017265364,,,,,-94.4231867,39.1840731,POINT (-94.4231867 39.1840731)
,15667,2017265367,,,,,-94.4429457,39.1602542,POINT (-94.4429457 39.1602542)
,15668,2017265370,switch,,,,-94.425596,39.1804896,POINT (-94.425596 39.1804896)
,15669,2017265373,,,,,-94.4397586,39.1704913,POINT (-94.4397586 39.1704913)
,15670,2017265375,switch,,,,-94.4335826,39.1743597,POINT (-94.4335826 39.1743597)
,15671,2017265378,,,,,-94.4400215,39.1706064,POINT (-94.4400215 39.1706064)
,15672,2017265391,,,,,-94.427796,39.1798573,POINT (-94.427796 39.1798573)
,15673,2017265393,,,,,-94.4296199,39.1785618,POINT (-94.4296199 39.1785618)
,15674,2017265395,,,,,-94.4476919,39.1729801,POINT (-94.4476919 39.1729801)
,15675,2017265397,,,,,-94.4468424,39.1733782,POINT (-94.4468424 39.1733782)
,15676,2017265399,,,,,-94.4440341,39.1726774,POINT (-94.4440341 39.1726774)
,15677,2017265401,switch,,,,-94.4262282,39.1798945,POINT (-94.4262282 39.1798945)
,15678,2017265421,switch,,,,-94.4253577,39.1812714,POINT (-94.4253577 39.1812714)
,15679,2017265423,,,,,-94.4293812,39.1781785,POINT (-94.4293812 39.1781785)
,15680,2017265425,switch,,,,-94.4252798,39.1807872,POINT (-94.4252798 39.1807872)
,15681,2017265427,,,,,-94.4441521,39.1726338,POINT (-94.4441521 39.1726338)
,15682,2017265429,,,,,-94.423518,39.1847533,POINT (-94.423518 39.1847533)
,15683,2017265439,switch,,,,-94.4259121,39.180192,POINT (-94.4259121 39.180192)
,15684,2017265441,level_crossing,,,,-94.4340857,39.174423,POINT (-94.4340857 39.174423)
,15685,2017265443,,,,,-94.425205,39.1813427,POINT (-94.425205 39.1813427)
,15686,2017265445,,,,,-94.4235702,39.1837217,POINT (-94.4235702 39.1837217)
,15687,2017265447,,,,,-94.4237593,39.1829709,POINT (-94.4237593 39.1829709)
,15688,2017265451,,,,,-94.4235615,39.1843563,POINT (-94.4235615 39.1843563)
,15689,2017265453,,,,,-94.4235232,39.1839907,POINT (-94.4235232 39.1839907)
,15690,2017265455,,,,,-94.4239155,39.183151,POINT (-94.4239155 39.183151)
,15691,2017265457,switch,,,,-94.4338983,39.174062,POINT (-94.4338983 39.174062)
,15692,2017265461,switch,,,,-94.4237184,39.1823158,POINT (-94.4237184 39.1823158)
,15693,2017265465,,,,,-94.426353,39.1804032,POINT (-94.426353 39.1804032)
,15694,2017265469,,,,,-94.4236775,39.1834654,POINT (-94.4236775 39.1834654)
,15695,2017265473,,,,,-94.4302529,39.1780143,POINT (-94.4302529 39.1780143)
,15696,2017265479,switch,,,,-94.4342141,39.1737644,POINT (-94.4342141 39.1737644)
,15697,2017265480,,,,,-94.4234696,39.1832246,POINT (-94.4234696 39.1832246)
,15698,2017265483,,,,,-94.4291307,39.1780914,POINT (-94.4291307 39.1780914)
,15699,2017265487,switch,,,,-94.4250068,39.1858453,POINT (-94.4250068 39.1858453)
,15700,2017265491,,,,,-94.4389862,39.1703485,POINT (-94.4389862 39.1703485)
,15701,2017265493,switch,,,,-94.4337885,39.1746482,POINT (-94.4337885 39.1746482)
,15702,2017265497,switch,,,,-94.4347845,39.1738721,POINT (-94.4347845 39.1738721)
,15703,2017265501,,,,,-94.4456166,39.1733865,POINT (-94.4456166 39.1733865)
,15704,2017265502,,,,,-94.4464668,39.1734426,POINT (-94.4464668 39.1734426)
,15705,2017265504,,,,,-94.441883,39.1675184,POINT (-94.441883 39.1675184)
,15706,2017265506,,,,,-94.4343111,39.1736495,POINT (-94.4343111 39.1736495)
,15707,2017265508,,,,,-94.4395226,39.1704296,POINT (-94.4395226 39.1704296)
,15708,2017265510,,,,,-94.4293275,39.1786879,POINT (-94.4293275 39.1786879)
,15709,2017265512,,,,,-94.4237271,39.1849419,POINT (-94.4237271 39.1849419)
,15710,2017265514,,,,,-94.4233945,39.1835002,POINT (-94.4233945 39.1835002)
,15711,2017265520,,,,,-94.4234454,39.1844471,POINT (-94.4234454 39.1844471)
,15712,2017265531,,,,,-94.4326132,39.1756945,POINT (-94.4326132 39.1756945)
,15713,2017265533,,,,,-94.4258233,39.1803021,POINT (-94.4258233 39.1803021)
,15714,2017265537,switch,,,,-94.4245919,39.1817566,POINT (-94.4245919 39.1817566)
,15715,2017265539,,,,,-94.4235876,39.1833285,POINT (-94.4235876 39.1833285)
,15716,2017265543,,,,,-94.4412473,39.1713022,POINT (-94.4412473 39.1713022)
,15717,2017265545,switch,,,,-94.4371163,39.1709819,POINT (-94.4371163 39.1709819)
,15718,2017265549,,,,,-94.4307142,39.1775118,POINT (-94.4307142 39.1775118)
,15719,2017265553,switch,,,,-94.4236533,39.1823201,POINT (-94.4236533 39.1823201)
,15720,2017265555,,,,,-94.4236553,39.184604,POINT (-94.4236553 39.184604)
